CaseNumber,Initial_Response_SLA_Violated__c
02093464,False
02093465,False
02093467,False
02093471,False
02093472,False
02093481,False
02093490,False
02093509,False
02093553,False
02093555,False
02093584,False
02093596,False
02093601,False
02093609,False
02093644,False
02093675,False
02093683,False
02093687,False
02093705,False
02093710,False
02093712,False
02093717,True
02093718,False
02093720,False
02093728,False
02093729,False
02093744,False
02093751,False
02093756,False
02093764,False
02093765,True
02093778,False
02093790,False
02093795,False
02093798,False
02093802,False
02093804,False
02093807,False
02093810,False
02093811,False
02093812,False
02093813,False
02093814,False
02093816,False
02093817,False
02093822,False
02093824,False
02093829,False
02093833,False
02093839,False
02093843,False
02093846,False
02093848,False
02093854,False
02093855,False
02093858,False
02093862,False
02093864,False
02093874,False
02093889,False
02093902,False
02093935,False
02093964,False
02093998,False
02094024,False
02094036,False
02094047,False
02094060,False
02094071,False
02094073,True
02094077,True
02094082,False
02094093,False
02094095,True
02094097,False
02094100,False
02094106,False
02094107,False
02094108,False
02094109,False
02094124,True
02094128,True
02094130,False
02094131,False
02094135,False
02094144,False
02094147,False
02094151,False
02094156,False
02094158,False
02094167,False
02094168,False
02094170,False
02094171,False
02094177,True
02094188,False
02094195,False
02094196,False
02094197,False
02094201,False
02094204,False
02094210,False
02094213,False
02094214,False
02094222,False
02094224,False
02094233,False
02094248,False
02094255,False
02094256,True
02094274,False
02094278,False
02094280,False
02094282,False
02094283,False
02094301,False
02094306,False
02094313,False
02094317,False
02094325,False
02094346,False
02094351,False
02094355,False
02094378,False
02094389,False
02094394,False
02094399,False
02094410,False
02094418,False
02094419,False
02094424,False
02094437,False
02094439,False
02094441,False
02094443,False
02094444,False
02094446,False
02094459,False
02094474,False
02094480,False
02094482,False
02094485,False
02094486,False
02094489,False
02094490,True
02094494,False
02094500,False
02094503,False
02094504,False
02094506,False
02094513,False
02094516,False
02094520,False
02094521,False
02094525,False
02094527,False
02094537,True
02094540,False
02094573,False
02094613,False
02094629,False
02094643,False
02094649,False
02094651,False
02094654,False
02094655,False
02094658,False
02094662,False
02094675,False
02094676,False
02094677,False
02094685,False
02094688,False
02094706,True
02094743,False
02094746,False
02094753,False
02094757,False
02094764,False
02094771,True
02094779,False
02094781,False
02094786,False
02094787,False
02094802,False
02094812,False
02094821,False
02094823,False
02094829,True
02094842,True
02094846,False
02094854,False
02094856,False
02094859,False
02094860,False
02094862,False
02094863,False
02094865,False
02094868,False
02094882,False
02094895,False
02094898,False
02094901,False
02094941,False
02094943,False
02094946,False
02094957,True
02094966,False
02094969,False
02094970,False
02094988,False
02095001,False
02095008,False
02095037,False
02095041,False
02095042,False
02095044,False
02095045,False
02095055,False
02095060,False
02095065,False
02095072,False
02095073,False
02095074,False
02095086,False
02095104,False
02095108,False
02095145,False
02095150,False
02095160,False
02095162,False
02095163,False
02095164,False
02095168,False
02095170,False
02095172,False
02095173,False
02095186,False
02095189,False
02095243,False
02095265,False
02095278,False
02095294,False
02095327,False
02095336,False
02095342,False
02095346,False
02095360,False
02095373,False
02095377,False
02095379,False
02095387,True
02095389,False
02095391,False
02095394,False
02095405,False
02095408,False
02095410,False
02095414,False
02095418,False
02095424,False
02095426,False
02095430,False
02095434,False
02095439,False
02095443,False
02095447,False
02095461,True
02095465,False
02095469,False
02095470,False
02095472,True
02095477,False
02095480,False
02095485,False
02095488,False
02095489,False
02095493,False
02095494,False
02095501,False
02095503,False
02095507,False
02095510,False
02095517,False
02095544,False
02095554,False
02095561,False
02095565,False
02095575,False
02095576,False
02095580,False
02095589,False
02095590,False
02095593,False
02095600,False
02095609,False
02095615,False
02095645,False
02095667,False
02095671,False
02095672,True
02095673,False
02095676,False
02095679,False
02095680,True
02095682,False
02095687,False
02095709,False
02095722,False
02095723,False
02095731,False
02095735,False
02095736,False
02095738,False
02095741,False
02095744,False
02095745,False
02095749,False
02095751,False
02095752,False
02095755,False
02095763,False
02095766,False
02095771,False
02095775,False
02095789,False
02095790,False
02095793,False
02095799,False
02095804,False
02095806,False
02095808,False
02095813,False
02095823,False
02095824,False
02095827,False
02095828,False
02095834,False
02095840,False
02095841,False
02095853,False
02095867,False
02095890,False
02095933,False
02095945,False
02095946,False
02095964,False
02095974,False
02096008,False
02096022,False
02096024,False
02096028,False
02096035,False
02096037,False
02096056,True
02096060,False
02096062,False
02096066,False
02096070,False
02096075,False
02096081,False
02096084,False
02096087,False
02096102,False
02096113,False
02096125,False
02096126,False
02096130,False
02096134,False
02096140,True
02096143,True
02096157,False
02096159,False
02096163,False
02096167,False
02096177,False
02096178,False
02096187,False
02096191,False
02096194,False
02096208,False
02096209,False
02096216,False
02096218,False
02096221,True
02096223,False
02096232,False
02096248,False
02096259,False
02096285,False
02096307,False
02096308,False
02096309,False
02096321,False
02096322,False
02096326,False
02096344,False
02096352,False
02096353,False
02096366,False
02096380,False
02096381,False
02096386,False
02096389,False
02096395,False
02096404,False
02096407,False
02096417,False
02096427,False
02096433,False
02096437,False
02096444,True
02096452,False
02096456,False
02096472,False
02096494,False
02096495,False
02096497,False
02096500,False
02096501,False
02096502,False
02096503,False
02096504,False
02096509,False
02096511,False
02096513,False
02096518,False
02096520,True
02096523,False
02096528,False
02096530,False
02096536,False
02096540,False
02096544,False
02096547,False
02096573,False
02096593,False
02096595,False
02096602,False
02096619,False
02096621,False
02096639,False
02096644,False
02096653,False
02096654,False
02096655,False
02096659,False
02096675,False
02096679,False
02096687,False
02096699,False
02096704,False
02096707,False
02096726,False
02096727,False
02096738,False
02096742,False
02096743,True
02096745,False
02096746,False
02096757,False
02096763,False
02096768,False
02096789,False
02096791,False
02096795,False
02096797,False
02096798,False
02096803,True
02096805,False
02096818,False
02096819,False
02096822,False
02096830,False
02096835,False
02096843,False
02096847,False
02096850,False
02096855,False
02096857,True
02096861,False
02096864,False
02096866,False
02096899,True
02096903,True
02096944,False
02096948,False
02096949,False
02096956,False
02096963,False
02096990,False
02096997,False
02097002,False
02097004,False
